cdr_id,case_id,caller,receiver,timestamp,duration,tower,imei
CDR-012105,FIR-2026-0105,+917000966118,+917000950280,2026-03-01T02:08:00.000Z,648,TWR-003-CHARMINAR,860000000123098
CDR-012106,FIR-2026-0106,+917001005713,+917001013632,2026-03-01T02:15:00.000Z,685,TWR-004-GOMTI,860000000128143
CDR-012107,FIR-2026-0107,+917001045308,+917001061146,2026-03-01T02:22:00.000Z,722,TWR-005-HOWRAH,860000000133188
CDR-012108,FIR-2026-0108,+917001084903,+917001069065,2026-03-01T02:29:00.000Z,759,TWR-006-INDIRANAGAR,860000000138233
CDR-012109,FIR-2026-0109,+917001124498,+917001132417,2026-03-01T02:36:00.000Z,796,TWR-007-KOCHI,860000000143278
CDR-012110,FIR-2026-0110,+917001164093,+917001179931,2026-03-01T02:43:00.000Z,833,TWR-008-MUMBAI,860000000148323
CDR-012111,FIR-2026-0111,+917001203688,+917001187850,2026-03-01T02:50:00.000Z,870,TWR-009-PUNE,860000000153368
CDR-012112,FIR-2026-0112,+917001243283,+917001251202,2026-03-01T02:57:00.000Z,907,TWR-010-SECTOR,860000000158413
CDR-012113,FIR-2026-0113,+917001282878,+917001298716,2026-03-01T03:04:00.000Z,944,TWR-011-T,860000000163458
CDR-012114,FIR-2026-0114,+917001322473,+917001306635,2026-03-01T03:11:00.000Z,981,TWR-012-VAISHALI,860000000168503
CDR-012115,FIR-2026-0115,+917001362068,+917001369987,2026-03-01T03:18:00.000Z,1018,TWR-001-BENGALURU,860000000173548
CDR-012116,FIR-2026-0116,+917001401663,+917001417501,2026-03-01T03:25:00.000Z,1055,TWR-002-CHANDNI,860000000178593
CDR-012117,FIR-2026-0117,+917001441258,+917001425420,2026-03-01T03:32:00.000Z,1092,TWR-003-CHARMINAR,860000000183638
CDR-012118,FIR-2026-0118,+917001480853,+917001488772,2026-03-01T03:39:00.000Z,1129,TWR-004-GOMTI,860000000188683
CDR-012119,FIR-2026-0119,+917001520448,+917001536286,2026-03-01T03:46:00.000Z,1166,TWR-005-HOWRAH,860000000193728
CDR-012120,FIR-2026-0120,+917001560043,+917001544205,2026-03-01T03:53:00.000Z,23,TWR-006-INDIRANAGAR,860000000198773
CDR-012121,FIR-2026-0121,+917000023757,+917000031676,2026-03-01T04:00:00.000Z,60,TWR-004-GOMTI,860000000003027
CDR-012122,FIR-2026-0122,+917000063352,+917000039595,2026-03-01T04:07:00.000Z,97,TWR-005-HOWRAH,860000000008072
CDR-012123,FIR-2026-0123,+917000102947,+917000087109,2026-03-01T04:14:00.000Z,134,TWR-006-INDIRANAGAR,860000000013117
CDR-012124,FIR-2026-0124,+917000142542,+917000150461,2026-03-01T04:21:00.000Z,171,TWR-007-KOCHI,860000000018162
CDR-012125,FIR-2026-0125,+917000182137,+917000158380,2026-03-01T04:28:00.000Z,208,TWR-008-MUMBAI,860000000023207
CDR-012126,FIR-2026-0126,+917000221732,+917000205894,2026-03-01T04:35:00.000Z,245,TWR-009-PUNE,860000000028252
CDR-012127,FIR-2026-0127,+917000261327,+917000269246,2026-03-01T04:42:00.000Z,282,TWR-010-SECTOR,860000000033297
CDR-012128,FIR-2026-0128,+917000300922,+917000277165,2026-03-01T04:49:00.000Z,319,TWR-011-T,860000000038342
CDR-012129,FIR-2026-0129,+917000340517,+917000324679,2026-03-01T04:56:00.000Z,356,TWR-012-VAISHALI,860000000043387
CDR-012130,FIR-2026-0130,+917000380112,+917000388031,2026-03-01T05:03:00.000Z,393,TWR-001-BENGALURU,860000000048432
CDR-012131,FIR-2026-0131,+917000419707,+917000395950,2026-03-01T05:10:00.000Z,430,TWR-002-CHANDNI,860000000053477
CDR-012132,FIR-2026-0132,+917000459302,+917000443464,2026-03-01T05:17:00.000Z,467,TWR-003-CHARMINAR,860000000058522
CDR-012133,FIR-2026-0133,+917000498897,+917000506816,2026-03-01T05:24:00.000Z,504,TWR-004-GOMTI,860000000063567
CDR-012134,FIR-2026-0134,+917000538492,+917000514735,2026-03-01T05:31:00.000Z,541,TWR-005-HOWRAH,860000000068612
CDR-012135,FIR-2026-0135,+917000578087,+917000562249,2026-03-01T05:38:00.000Z,578,TWR-006-INDIRANAGAR,860000000073657
CDR-012136,FIR-2026-0136,+917000617682,+917000625601,2026-03-01T05:45:00.000Z,615,TWR-007-KOCHI,860000000078702
CDR-012137,FIR-2026-0137,+917000657277,+917000633520,2026-03-01T05:52:00.000Z,652,TWR-008-MUMBAI,860000000083747
CDR-012138,FIR-2026-0138,+917000696872,+917000681034,2026-03-01T05:59:00.000Z,689,TWR-009-PUNE,860000000088792
CDR-012139,FIR-2026-0139,+917000736467,+917000744386,2026-03-01T06:06:00.000Z,726,TWR-010-SECTOR,860000000093837
CDR-012140,FIR-2026-0140,+917000776062,+917000752305,2026-03-01T06:13:00.000Z,763,TWR-011-T,860000000098882
CDR-012141,FIR-2026-0141,+917000815657,+917000799819,2026-03-01T06:20:00.000Z,800,TWR-012-VAISHALI,860000000103927
CDR-012142,FIR-2026-0142,+917000855252,+917000863171,2026-03-01T06:27:00.000Z,837,TWR-001-BENGALURU,860000000108972
CDR-012143,FIR-2026-0143,+917000894847,+917000871090,2026-03-01T06:34:00.000Z,874,TWR-002-CHANDNI,860000000114017
CDR-012144,FIR-2026-0144,+917000934442,+917000918604,2026-03-01T06:41:00.000Z,911,TWR-003-CHARMINAR,860000000119062
CDR-012145,FIR-2026-0145,+917000974037,+917000981956,2026-03-01T06:48:00.000Z,948,TWR-004-GOMTI,860000000124107
CDR-012146,FIR-2026-0146,+917001013632,+917000989875,2026-03-01T06:55:00.000Z,985,TWR-005-HOWRAH,860000000129152
CDR-012147,FIR-2026-0147,+917001053227,+917001037389,2026-03-01T07:02:00.000Z,1022,TWR-006-INDIRANAGAR,860000000134197
CDR-012148,FIR-2026-0148,+917001092822,+917001100741,2026-03-01T07:09:00.000Z,1059,TWR-007-KOCHI,860000000139242
CDR-012149,FIR-2026-0149,+917001132417,+917001108660,2026-03-01T07:16:00.000Z,1096,TWR-008-MUMBAI,860000000144287
CDR-012150,FIR-2026-0150,+917001172012,+917001156174,2026-03-01T07:23:00.000Z,1133,TWR-009-PUNE,860000000149332
CDR-012151,FIR-2026-0151,+917001211607,+917001219526,2026-03-01T07:30:00.000Z,1170,TWR-010-SECTOR,860000000154377
CDR-012152,FIR-2026-0152,+917001251202,+917001227445,2026-03-01T07:37:00.000Z,27,TWR-011-T,860000000159422
CDR-012153,FIR-2026-0153,+917001290797,+917001274959,2026-03-01T07:44:00.000Z,64,TWR-012-VAISHALI,860000000164467
CDR-012154,FIR-2026-0154,+917001330392,+917001338311,2026-03-01T07:51:00.000Z,101,TWR-001-BENGALURU,860000000169512
CDR-012155,FIR-2026-0155,+917001369987,+917001346230,2026-03-01T07:58:00.000Z,138,TWR-002-CHANDNI,860000000174557
CDR-012156,FIR-2026-0156,+917001409582,+917001393744,2026-03-01T08:05:00.000Z,175,TWR-003-CHARMINAR,860000000179602
CDR-012157,FIR-2026-0157,+917001449177,+917001457096,2026-03-01T08:12:00.000Z,212,TWR-004-GOMTI,860000000184647
CDR-012158,FIR-2026-0158,+917001488772,+917001465015,2026-03-01T08:19:00.000Z,249,TWR-005-HOWRAH,860000000189692
CDR-012159,FIR-2026-0159,+917001528367,+917001512529,2026-03-01T08:26:00.000Z,286,TWR-006-INDIRANAGAR,860000000194737
CDR-012160,FIR-2026-0160,+917001567962,+917001575881,2026-03-01T08:33:00.000Z,323,TWR-007-KOCHI,860000000199782
CDR-012161,FIR-2026-0161,+917000031676,+917000007919,2026-03-01T08:40:00.000Z,360,TWR-005-HOWRAH,860000000004036
CDR-012162,FIR-2026-0162,+917000071271,+917000055433,2026-03-01T08:47:00.000Z,397,TWR-006-INDIRANAGAR,860000000009081
CDR-012163,FIR-2026-0163,+917000110866,+917000079190,2026-03-01T08:54:00.000Z,434,TWR-007-KOCHI,860000000014126
CDR-012164,FIR-2026-0164,+917000150461,+917000126704,2026-03-01T09:01:00.000Z,471,TWR-008-MUMBAI,860000000019171
CDR-012165,FIR-2026-0165,+917000190056,+917000174218,2026-03-01T09:08:00.000Z,508,TWR-009-PUNE,860000000024216
CDR-012166,FIR-2026-0166,+917000229651,+917000197975,2026-03-01T09:15:00.000Z,545,TWR-010-SECTOR,860000000029261
CDR-012167,FIR-2026-0167,+917000269246,+917000245489,2026-03-01T09:22:00.000Z,582,TWR-011-T,860000000034306
CDR-012168,FIR-2026-0168,+917000308841,+917000293003,2026-03-01T09:29:00.000Z,619,TWR-012-VAISHALI,860000000039351
CDR-012169,FIR-2026-0169,+917000348436,+917000316760,2026-03-01T09:36:00.000Z,656,TWR-001-BENGALURU,860000000044396
CDR-012170,FIR-2026-0170,+917000388031,+917000364274,2026-03-01T09:43:00.000Z,693,TWR-002-CHANDNI,860000000049441
CDR-012171,FIR-2026-0171,+917000427626,+917000411788,2026-03-01T09:50:00.000Z,730,TWR-003-CHARMINAR,860000000054486
CDR-012172,FIR-2026-0172,+917000467221,+917000435545,2026-03-01T09:57:00.000Z,767,TWR-004-GOMTI,860000000059531
CDR-012173,FIR-2026-0173,+917000506816,+917000483059,2026-03-01T10:04:00.000Z,804,TWR-005-HOWRAH,860000000064576
CDR-012174,FIR-2026-0174,+917000546411,+917000530573,2026-03-01T10:11:00.000Z,841,TWR-006-INDIRANAGAR,860000000069621
CDR-012175,FIR-2026-0175,+917000586006,+917000554330,2026-03-01T10:18:00.000Z,878,TWR-007-KOCHI,860000000074666
CDR-012176,FIR-2026-0176,+917000625601,+917000601844,2026-03-01T10:25:00.000Z,915,TWR-008-MUMBAI,860000000079711
CDR-012177,FIR-2026-0177,+917000665196,+917000649358,2026-03-01T10:32:00.000Z,952,TWR-009-PUNE,860000000084756
CDR-012178,FIR-2026-0178,+917000704791,+917000673115,2026-03-01T10:39:00.000Z,989,TWR-010-SECTOR,860000000089801
CDR-012179,FIR-2026-0179,+917000744386,+917000720629,2026-03-01T10:46:00.000Z,1026,TWR-011-T,860000000094846
CDR-012180,FIR-2026-0180,+917000783981,+917000768143,2026-03-01T10:53:00.000Z,1063,TWR-012-VAISHALI,860000000099891
CDR-012181,FIR-2026-0181,+917000823576,+917000791900,2026-03-01T11:00:00.000Z,1100,TWR-001-BENGALURU,860000000104936
CDR-012182,FIR-2026-0182,+917000863171,+917000839414,2026-03-01T11:07:00.000Z,1137,TWR-002-CHANDNI,860000000109981
CDR-012183,FIR-2026-0183,+917000902766,+917000886928,2026-03-01T11:14:00.000Z,1174,TWR-003-CHARMINAR,860000000115026
CDR-012184,FIR-2026-0184,+917000942361,+917000910685,2026-03-01T11:21:00.000Z,31,TWR-004-GOMTI,860000000120071
CDR-012185,FIR-2026-0185,+917000981956,+917000958199,2026-03-01T11:28:00.000Z,68,TWR-005-HOWRAH,860000000125116
CDR-012186,FIR-2026-0186,+917001021551,+917001005713,2026-03-01T11:35:00.000Z,105,TWR-006-INDIRANAGAR,860000000130161
CDR-012187,FIR-2026-0187,+917001061146,+917001029470,2026-03-01T11:42:00.000Z,142,TWR-007-KOCHI,860000000135206
CDR-012188,FIR-2026-0188,+917001100741,+917001076984,2026-03-01T11:49:00.000Z,179,TWR-008-MUMBAI,860000000140251
CDR-012189,FIR-2026-0189,+917001140336,+917001124498,2026-03-01T11:56:00.000Z,216,TWR-009-PUNE,860000000145296
CDR-012190,FIR-2026-0190,+917001179931,+917001148255,2026-03-01T12:03:00.000Z,253,TWR-010-SECTOR,860000000150341
CDR-012191,FIR-2026-0191,+917001219526,+917001195769,2026-03-01T12:10:00.000Z,290,TWR-011-T,860000000155386
CDR-012192,FIR-2026-0192,+917001259121,+917001243283,2026-03-01T12:17:00.000Z,327,TWR-012-VAISHALI,860000000160431
CDR-012193,FIR-2026-0193,+917001298716,+917001267040,2026-03-01T12:24:00.000Z,364,TWR-001-BENGALURU,860000000165476
CDR-012194,FIR-2026-0194,+917001338311,+917001314554,2026-03-01T12:31:00.000Z,401,TWR-002-CHANDNI,860000000170521
CDR-012195,FIR-2026-0195,+917001377906,+917001362068,2026-03-01T12:38:00.000Z,438,TWR-003-CHARMINAR,860000000175566
CDR-012196,FIR-2026-0196,+917001417501,+917001385825,2026-03-01T12:45:00.000Z,475,TWR-004-GOMTI,860000000180611
CDR-012197,FIR-2026-0197,+917001457096,+917001433339,2026-03-01T12:52:00.000Z,512,TWR-005-HOWRAH,860000000185656
CDR-012198,FIR-2026-0198,+917001496691,+917001480853,2026-03-01T12:59:00.000Z,549,TWR-006-INDIRANAGAR,860000000190701
CDR-012199,FIR-2026-0199,+917001536286,+917001504610,2026-03-01T13:06:00.000Z,586,TWR-007-KOCHI,860000000195746
CDR-012200,FIR-2026-0200,+917001575881,+917001552124,2026-03-01T13:13:00.000Z,623,TWR-008-MUMBAI,860000000200791
CDR-012201,FIR-2026-0201,+917000000000,+917000023757,2026-03-01T13:20:00.000Z,660,TWR-001-BENGALURU,860000000000000
CDR-012202,FIR-2026-0202,+917000039595,+917000047514,2026-03-01T13:27:00.000Z,697,TWR-002-CHANDNI,860000000005045
CDR-012203,FIR-2026-0203,+917000079190,+917000095028,2026-03-01T13:34:00.000Z,734,TWR-003-CHARMINAR,860000000010090
CDR-012204,FIR-2026-0204,+917000118785,+917000142542,2026-03-01T13:41:00.000Z,771,TWR-004-GOMTI,860000000015135
CDR-012205,FIR-2026-0205,+917000158380,+917000166299,2026-03-01T13:48:00.000Z,808,TWR-005-HOWRAH,860000000020180
CDR-012206,FIR-2026-0206,+917000197975,+917000213813,2026-03-01T13:55:00.000Z,845,TWR-006-INDIRANAGAR,860000000025225
CDR-012207,FIR-2026-0207,+917000237570,+917000261327,2026-03-01T14:02:00.000Z,882,TWR-007-KOCHI,860000000030270
CDR-012208,FIR-2026-0208,+917000277165,+917000285084,2026-03-01T14:09:00.000Z,919,TWR-008-MUMBAI,860000000035315
CDR-012209,FIR-2026-0209,+917000316760,+917000332598,2026-03-01T14:16:00.000Z,956,TWR-009-PUNE,860000000040360
CDR-012210,FIR-2026-0210,+917000356355,+917000380112,2026-03-01T14:23:00.000Z,993,TWR-010-SECTOR,860000000045405
CDR-012211,FIR-2026-0211,+917000395950,+917000403869,2026-03-01T14:30:00.000Z,1030,TWR-011-T,860000000050450
CDR-012212,FIR-2026-0212,+917000435545,+917000451383,2026-03-01T14:37:00.000Z,1067,TWR-012-VAISHALI,860000000055495
CDR-012213,FIR-2026-0213,+917000475140,+917000498897,2026-03-01T14:44:00.000Z,1104,TWR-001-BENGALURU,860000000060540
CDR-012214,FIR-2026-0214,+917000514735,+917000522654,2026-03-01T14:51:00.000Z,1141,TWR-002-CHANDNI,860000000065585
CDR-012215,FIR-2026-0215,+917000554330,+917000570168,2026-03-01T14:58:00.000Z,1178,TWR-003-CHARMINAR,860000000070630
CDR-012216,FIR-2026-0216,+917000593925,+917000617682,2026-03-01T15:05:00.000Z,35,TWR-004-GOMTI,860000000075675
CDR-012217,FIR-2026-0217,+917000633520,+917000641439,2026-03-01T15:12:00.000Z,72,TWR-005-HOWRAH,860000000080720
CDR-012218,FIR-2026-0218,+917000673115,+917000688953,2026-03-01T15:19:00.000Z,109,TWR-006-INDIRANAGAR,860000000085765
CDR-012219,FIR-2026-0219,+917000712710,+917000736467,2026-03-01T15:26:00.000Z,146,TWR-007-KOCHI,860000000090810
CDR-012220,FIR-2026-0220,+917000752305,+917000760224,2026-03-01T15:33:00.000Z,183,TWR-008-MUMBAI,860000000095855
CDR-012221,FIR-2026-0221,+917000791900,+917000807738,2026-03-01T15:40:00.000Z,220,TWR-009-PUNE,860000000100900
CDR-012222,FIR-2026-0222,+917000831495,+917000855252,2026-03-01T15:47:00.000Z,257,TWR-010-SECTOR,860000000105945
CDR-012223,FIR-2026-0223,+917000871090,+917000879009,2026-03-01T15:54:00.000Z,294,TWR-011-T,860000000110990
CDR-012224,FIR-2026-0224,+917000910685,+917000926523,2026-03-01T16:01:00.000Z,331,TWR-012-VAISHALI,860000000116035
CDR-012225,FIR-2026-0225,+917000950280,+917000974037,2026-03-01T16:08:00.000Z,368,TWR-001-BENGALURU,860000000121080
CDR-012226,FIR-2026-0226,+917000989875,+917000997794,2026-03-01T16:15:00.000Z,405,TWR-002-CHANDNI,860000000126125
CDR-012227,FIR-2026-0227,+917001029470,+917001045308,2026-03-01T16:22:00.000Z,442,TWR-003-CHARMINAR,860000000131170
CDR-012228,FIR-2026-0228,+917001069065,+917001092822,2026-03-01T16:29:00.000Z,479,TWR-004-GOMTI,860000000136215
CDR-012229,FIR-2026-0229,+917001108660,+917001116579,2026-03-01T16:36:00.000Z,516,TWR-005-HOWRAH,860000000141260
CDR-012230,FIR-2026-0230,+917001148255,+917001164093,2026-03-01T16:43:00.000Z,553,TWR-006-INDIRANAGAR,860000000146305
CDR-012231,FIR-2026-0231,+917001187850,+917001211607,2026-03-01T16:50:00.000Z,590,TWR-007-KOCHI,860000000151350
CDR-012232,FIR-2026-0232,+917001227445,+917001235364,2026-03-01T16:57:00.000Z,627,TWR-008-MUMBAI,860000000156395
CDR-012233,FIR-2026-0233,+917001267040,+917001282878,2026-03-01T17:04:00.000Z,664,TWR-009-PUNE,860000000161440
CDR-012234,FIR-2026-0234,+917001306635,+917001330392,2026-03-01T17:11:00.000Z,701,TWR-010-SECTOR,860000000166485
CDR-012235,FIR-2026-0235,+917001346230,+917001354149,2026-03-01T17:18:00.000Z,738,TWR-011-T,860000000171530
CDR-012236,FIR-2026-0236,+917001385825,+917001401663,2026-03-01T17:25:00.000Z,775,TWR-012-VAISHALI,860000000176575
CDR-012237,FIR-2026-0237,+917001425420,+917001449177,2026-03-01T17:32:00.000Z,812,TWR-001-BENGALURU,860000000181620
CDR-012238,FIR-2026-0238,+917001465015,+917001472934,2026-03-01T17:39:00.000Z,849,TWR-002-CHANDNI,860000000186665
CDR-012239,FIR-2026-0239,+917001504610,+917001520448,2026-03-01T17:46:00.000Z,886,TWR-003-CHARMINAR,860000000191710
CDR-012240,FIR-2026-0240,+917001544205,+917001567962,2026-03-01T17:53:00.000Z,923,TWR-004-GOMTI,860000000196755
CDR-012241,FIR-2026-0241,+917000007919,+917000015838,2026-03-01T18:00:00.000Z,960,TWR-002-CHANDNI,860000000001009
CDR-012242,FIR-2026-0242,+917000047514,+917000063352,2026-03-01T18:07:00.000Z,997,TWR-003-CHARMINAR,860000000006054
CDR-012243,FIR-2026-0243,+917000087109,+917000110866,2026-03-01T18:14:00.000Z,1034,TWR-004-GOMTI,860000000011099
CDR-012244,FIR-2026-0244,+917000126704,+917000134623,2026-03-01T18:21:00.000Z,1071,TWR-005-HOWRAH,860000000016144
CDR-012245,FIR-2026-0245,+917000166299,+917000182137,2026-03-01T18:28:00.000Z,1108,TWR-006-INDIRANAGAR,860000000021189
CDR-012246,FIR-2026-0246,+917000205894,+917000229651,2026-03-01T18:35:00.000Z,1145,TWR-007-KOCHI,860000000026234
CDR-012247,FIR-2026-0247,+917000245489,+917000253408,2026-03-01T18:42:00.000Z,1182,TWR-008-MUMBAI,860000000031279
CDR-012248,FIR-2026-0248,+917000285084,+917000300922,2026-03-01T18:49:00.000Z,39,TWR-009-PUNE,860000000036324
CDR-012249,FIR-2026-0249,+917000324679,+917000348436,2026-03-01T18:56:00.000Z,76,TWR-010-SECTOR,860000000041369
CDR-012250,FIR-2026-0250,+917000364274,+917000372193,2026-03-01T19:03:00.000Z,113,TWR-011-T,860000000046414
CDR-012251,FIR-2026-0251,+917000403869,+917000419707,2026-03-01T19:10:00.000Z,150,TWR-012-VAISHALI,860000000051459
CDR-012252,FIR-2026-0252,+917000443464,+917000467221,2026-03-01T19:17:00.000Z,187,TWR-001-BENGALURU,860000000056504
CDR-012253,FIR-2026-0253,+917000483059,+917000490978,2026-03-01T19:24:00.000Z,224,TWR-002-CHANDNI,860000000061549
CDR-012254,FIR-2026-0254,+917000522654,+917000538492,2026-03-01T19:31:00.000Z,261,TWR-003-CHARMINAR,860000000066594
CDR-012255,FIR-2026-0255,+917000562249,+917000586006,2026-03-01T19:38:00.000Z,298,TWR-004-GOMTI,860000000071639
CDR-012256,FIR-2026-0256,+917000601844,+917000609763,2026-03-01T19:45:00.000Z,335,TWR-005-HOWRAH,860000000076684
CDR-012257,FIR-2026-0257,+917000641439,+917000657277,2026-03-01T19:52:00.000Z,372,TWR-006-INDIRANAGAR,860000000081729
CDR-012258,FIR-2026-0258,+917000681034,+917000704791,2026-03-01T19:59:00.000Z,409,TWR-007-KOCHI,860000000086774
CDR-012259,FIR-2026-0259,+917000720629,+917000728548,2026-03-01T20:06:00.000Z,446,TWR-008-MUMBAI,860000000091819
CDR-012260,FIR-2026-0260,+917000760224,+917000776062,2026-03-01T20:13:00.000Z,483,TWR-009-PUNE,860000000096864
CDR-012261,FIR-2026-0261,+917000799819,+917000823576,2026-03-01T20:20:00.000Z,520,TWR-010-SECTOR,860000000101909
CDR-012262,FIR-2026-0262,+917000839414,+917000847333,2026-03-01T20:27:00.000Z,557,TWR-011-T,860000000106954
CDR-012263,FIR-2026-0263,+917000879009,+917000894847,2026-03-01T20:34:00.000Z,594,TWR-012-VAISHALI,860000000111999
CDR-012264,FIR-2026-0264,+917000918604,+917000942361,2026-03-01T20:41:00.000Z,631,TWR-001-BENGALURU,860000000117044
CDR-012265,FIR-2026-0265,+917000958199,+917000966118,2026-03-01T20:48:00.000Z,668,TWR-002-CHANDNI,860000000122089
CDR-012266,FIR-2026-0266,+917000997794,+917001013632,2026-03-01T20:55:00.000Z,705,TWR-003-CHARMINAR,860000000127134
CDR-012267,FIR-2026-0267,+917001037389,+917001061146,2026-03-01T21:02:00.000Z,742,TWR-004-GOMTI,860000000132179
CDR-012268,FIR-2026-0268,+917001076984,+917001084903,2026-03-01T21:09:00.000Z,779,TWR-005-HOWRAH,860000000137224
CDR-012269,FIR-2026-0269,+917001116579,+917001132417,2026-03-01T21:16:00.000Z,816,TWR-006-INDIRANAGAR,860000000142269
CDR-012270,FIR-2026-0270,+917001156174,+917001179931,2026-03-01T21:23:00.000Z,853,TWR-007-KOCHI,860000000147314
CDR-012271,FIR-2026-0271,+917001195769,+917001203688,2026-03-01T21:30:00.000Z,890,TWR-008-MUMBAI,860000000152359
CDR-012272,FIR-2026-0272,+917001235364,+917001251202,2026-03-01T21:37:00.000Z,927,TWR-009-PUNE,860000000157404
CDR-012273,FIR-2026-0273,+917001274959,+917001298716,2026-03-01T21:44:00.000Z,964,TWR-010-SECTOR,860000000162449
CDR-012274,FIR-2026-0274,+917001314554,+917001322473,2026-03-01T21:51:00.000Z,1001,TWR-011-T,860000000167494
CDR-012275,FIR-2026-0275,+917001354149,+917001369987,2026-03-01T21:58:00.000Z,1038,TWR-012-VAISHALI,860000000172539
CDR-012276,FIR-2026-0276,+917001393744,+917001417501,2026-03-01T22:05:00.000Z,1075,TWR-001-BENGALURU,860000000177584
CDR-012277,FIR-2026-0277,+917001433339,+917001441258,2026-03-01T22:12:00.000Z,1112,TWR-002-CHANDNI,860000000182629
CDR-012278,FIR-2026-0278,+917001472934,+917001488772,2026-03-01T22:19:00.000Z,1149,TWR-003-CHARMINAR,860000000187674
CDR-012279,FIR-2026-0279,+917001512529,+917001536286,2026-03-01T22:26:00.000Z,1186,TWR-004-GOMTI,860000000192719
CDR-012280,FIR-2026-0280,+917001552124,+917001560043,2026-03-01T22:33:00.000Z,43,TWR-005-HOWRAH,860000000197764
CDR-012281,FIR-2026-0281,+917000015838,+917000031676,2026-03-01T22:40:00.000Z,80,TWR-003-CHARMINAR,860000000002018
CDR-012282,FIR-2026-0282,+917000055433,+917000039595,2026-03-01T22:47:00.000Z,117,TWR-004-GOMTI,860000000007063
CDR-012283,FIR-2026-0283,+917000095028,+917000102947,2026-03-01T22:54:00.000Z,154,TWR-005-HOWRAH,860000000012108
CDR-012284,FIR-2026-0284,+917000134623,+917000150461,2026-03-01T23:01:00.000Z,191,TWR-006-INDIRANAGAR,860000000017153
CDR-012285,FIR-2026-0285,+917000174218,+917000158380,2026-03-01T23:08:00.000Z,228,TWR-007-KOCHI,860000000022198
CDR-012286,FIR-2026-0286,+917000213813,+917000221732,2026-03-01T23:15:00.000Z,265,TWR-008-MUMBAI,860000000027243
CDR-012287,FIR-2026-0287,+917000253408,+917000269246,2026-03-01T23:22:00.000Z,302,TWR-009-PUNE,860000000032288
CDR-012288,FIR-2026-0288,+917000293003,+917000277165,2026-03-01T23:29:00.000Z,339,TWR-010-SECTOR,860000000037333
CDR-012289,FIR-2026-0289,+917000332598,+917000340517,2026-03-01T23:36:00.000Z,376,TWR-011-T,860000000042378
CDR-012290,FIR-2026-0290,+917000372193,+917000388031,2026-03-01T23:43:00.000Z,413,TWR-012-VAISHALI,860000000047423
CDR-012291,FIR-2026-0291,+917000411788,+917000395950,2026-03-01T23:50:00.000Z,450,TWR-001-BENGALURU,860000000052468
CDR-012292,FIR-2026-0292,+917000451383,+917000459302,2026-03-01T23:57:00.000Z,487,TWR-002-CHANDNI,860000000057513
CDR-012293,FIR-2026-0293,+917000490978,+917000506816,2026-03-02T00:04:00.000Z,524,TWR-003-CHARMINAR,860000000062558
CDR-012294,FIR-2026-0294,+917000530573,+917000514735,2026-03-02T00:11:00.000Z,561,TWR-004-GOMTI,860000000067603
CDR-012295,FIR-2026-0295,+917000570168,+917000578087,2026-03-02T00:18:00.000Z,598,TWR-005-HOWRAH,860000000072648
CDR-012296,FIR-2026-0296,+917000609763,+917000625601,2026-03-02T00:25:00.000Z,635,TWR-006-INDIRANAGAR,860000000077693
CDR-012297,FIR-2026-0297,+917000649358,+917000633520,2026-03-02T00:32:00.000Z,672,TWR-007-KOCHI,860000000082738
CDR-012298,FIR-2026-0298,+917000688953,+917000696872,2026-03-02T00:39:00.000Z,709,TWR-008-MUMBAI,860000000087783
CDR-012299,FIR-2026-0299,+917000728548,+917000744386,2026-03-02T00:46:00.000Z,746,TWR-009-PUNE,860000000092828
CDR-012300,FIR-2026-0300,+917000768143,+917000752305,2026-03-02T00:53:00.000Z,783,TWR-010-SECTOR,860000000097873
CDR-012301,FIR-2026-0301,+917000807738,+917000815657,2026-03-02T01:00:00.000Z,820,TWR-011-T,860000000102918
CDR-012302,FIR-2026-0302,+917000847333,+917000863171,2026-03-02T01:07:00.000Z,857,TWR-012-VAISHALI,860000000107963
CDR-012303,FIR-2026-0303,+917000886928,+917000871090,2026-03-02T01:14:00.000Z,894,TWR-001-BENGALURU,860000000113008
CDR-012304,FIR-2026-0304,+917000926523,+917000934442,2026-03-02T01:21:00.000Z,931,TWR-002-CHANDNI,860000000118053
CDR-012305,FIR-2026-0305,+917000966118,+917000981956,2026-03-02T01:28:00.000Z,968,TWR-003-CHARMINAR,860000000123098
CDR-012306,FIR-2026-0306,+917001005713,+917000989875,2026-03-02T01:35:00.000Z,1005,TWR-004-GOMTI,860000000128143
CDR-012307,FIR-2026-0307,+917001045308,+917001053227,2026-03-02T01:42:00.000Z,1042,TWR-005-HOWRAH,860000000133188
CDR-012308,FIR-2026-0308,+917001084903,+917001100741,2026-03-02T01:49:00.000Z,1079,TWR-006-INDIRANAGAR,860000000138233
CDR-012309,FIR-2026-0309,+917001124498,+917001108660,2026-03-02T01:56:00.000Z,1116,TWR-007-KOCHI,860000000143278
CDR-012310,FIR-2026-0310,+917001164093,+917001172012,2026-03-02T02:03:00.000Z,1153,TWR-008-MUMBAI,860000000148323
CDR-012311,FIR-2026-0311,+917001203688,+917001219526,2026-03-02T02:10:00.000Z,1190,TWR-009-PUNE,860000000153368
CDR-012312,FIR-2026-0312,+917001243283,+917001227445,2026-03-02T02:17:00.000Z,47,TWR-010-SECTOR,860000000158413
CDR-012313,FIR-2026-0313,+917001282878,+917001290797,2026-03-02T02:24:00.000Z,84,TWR-011-T,860000000163458
